positives/JohnCleese/John_Cleese_on_Creativity.flv.frame00376.png.face0.png 1 0 0 120 120
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame00901.png.face0.png 1 0 0 105 105
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame01092.png.face0.png 1 0 0 57 57
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame01670.png.face1.png 1 0 0 146 146
positives/JohnCleese/JOHN_CLEESE_WCF.flv.frame411.png.face0.png 1 0 0 133 133
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame01288.png.face0.png 1 0 0 72 72
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame00069.png.face0.png 1 0 0 119 119
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame00350.png.face0.png 1 0 0 59 59
positives/JohnCleese/JOHN_CLEESE_WCF.flv.frame128.png.face0.png 1 0 0 112 112
positives/JohnCleese/John_Cleese_Carefully_Considers_Your_Futile_Comments.flv.frame110.png.face0.png 1 0 0 110 110
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame00021.png.face0.png 1 0 0 44 44
positives/JohnCleese/John_Cleese_In_Partnership_with_CAA.flv.frame243.png.face1.png 1 0 0 81 81
positives/JohnCleese/JOHN_CLEESE_WCF.flv.frame175.png.face0.png 1 0 0 80 80
positives/JohnCleese/JOHN_CLEESE_WCF.flv.frame320.png.face1.png 1 0 0 113 113
positives/JohnCleese/John_Cleese_Carefully_Considers_Your_Futile_Comments.flv.frame237.png.face0.png 1 0 0 106 106
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame01595.png.face0.png 1 0 0 166 166
positives/JohnCleese/John_Cleese_In_Partnership_with_CAA.flv.frame262.png.face0.png 1 0 0 79 79
positives/JohnCleese/John_Cleese_Carefully_Considers_Your_Futile_Comments.flv.frame157.png.face0.png 1 0 0 110 110
positives/JohnCleese/John_Cleese_In_Partnership_with_CAA.flv.frame042.png.face0.png 1 0 0 87 87
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame01427.png.face0.png 1 0 0 44 44
positives/JohnCleese/John_Cleese_In_Partnership_with_CAA.flv.frame123.png.face0.png 1 0 0 87 87
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame00023.png.face0.png 1 0 0 47 47
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame02054.png.face2.png 1 0 0 57 57
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame00335.png.face0.png 1 0 0 37 37
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame02098.png.face0.png 1 0 0 116 116
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame00911.png.face0.png 1 0 0 107 107
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame00502.png.face0.png 1 0 0 109 109
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame00184.png.face0.png 1 0 0 37 37
positives/JohnCleese/John_Cleese_In_Partnership_with_CAA.flv.frame038.png.face0.png 1 0 0 91 91
positives/JohnCleese/John_Cleese_Carefully_Considers_Your_Futile_Comments.flv.frame077.png.face0.png 1 0 0 103 103
positives/JohnCleese/John_Cleese_In_Partnership_with_CAA.flv.frame023.png.face2.png 1 0 0 86 86
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame00080.png.face0.png 1 0 0 119 119
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame01958.png.face1.png 1 0 0 149 149
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame01081.png.face0.png 1 0 0 114 114
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame00870.png.face0.png 1 0 0 123 123
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame00860.png.face0.png 1 0 0 120 120
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame00108.png.face0.png 1 0 0 58 58
positives/JohnCleese/JOHN_CLEESE_WCF.flv.frame108.png.face0.png 1 0 0 56 56
positives/JohnCleese/JOHN_CLEESE_WCF.flv.frame400.png.face0.png 1 0 0 78 78
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame00221.png.face0.png 1 0 0 61 61
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame01101.png.face0.png 1 0 0 58 58
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame01565.png.face0.png 1 0 0 42 42
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame00195.png.face0.png 1 0 0 45 45
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame01186.png.face0.png 1 0 0 127 127
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame01799.png.face0.png 1 0 0 113 113
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame00862.png.face0.png 1 0 0 117 117
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame00516.png.face0.png 1 0 0 120 120
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame00219.png.face0.png 1 0 0 61 61
positives/JohnCleese/John_Cleese_Carefully_Considers_Your_Futile_Comments.flv.frame201.png.face0.png 1 0 0 114 114
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame01701.png.face0.png 1 0 0 131 131
positives/JohnCleese/John_Cleese_Carefully_Considers_Your_Futile_Comments.flv.frame121.png.face0.png 1 0 0 107 107
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame01310.png.face0.png 1 0 0 122 122
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame00299.png.face0.png 1 0 0 120 120
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame00390.png.face0.png 1 0 0 111 111
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame00126.png.face0.png 1 0 0 95 95
positives/JohnCleese/John_Cleese_In_Partnership_with_CAA.flv.frame222.png.face0.png 1 0 0 79 79
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame01284.png.face0.png 1 0 0 61 61
positives/JohnCleese/JOHN_CLEESE_WCF.flv.frame186.png.face0.png 1 0 0 128 128
positives/JohnCleese/JOHN_CLEESE_WCF.flv.frame451.png.face0.png 1 0 0 90 90
positives/JohnCleese/John_Cleese_In_Partnership_with_CAA.flv.frame269.png.face1.png 1 0 0 72 72
positives/JohnCleese/John_Cleese_In_Partnership_with_CAA.flv.frame235.png.face0.png 1 0 0 80 80
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame00139.png.face0.png 1 0 0 121 121
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame00706.png.face0.png 1 0 0 113 113
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame00007.png.face0.png 1 0 0 47 47
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame00594.png.face0.png 1 0 0 130 130
positives/JohnCleese/John_Cleese_In_Partnership_with_CAA.flv.frame086.png.face0.png 1 0 0 91 91
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame00072.png.face0.png 1 0 0 119 119
positives/JohnCleese/John_Cleese_In_Partnership_with_CAA.flv.frame074.png.face1.png 1 0 0 81 81
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame00024.png.face0.png 1 0 0 45 45
positives/JohnCleese/JOHN_CLEESE_WCF.flv.frame028.png.face0.png 1 0 0 60 60
positives/JohnCleese/John_Cleese_Carefully_Considers_Your_Futile_Comments.flv.frame027.png.face0.png 1 0 0 112 112
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame01961.png.face0.png 1 0 0 115 115
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame00061.png.face1.png 1 0 0 65 65
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame00922.png.face0.png 1 0 0 43 43
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame01338.png.face0.png 1 0 0 127 127
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame01940.png.face1.png 1 0 0 52 52
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame01343.png.face0.png 1 0 0 126 126
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame01185.png.face0.png 1 0 0 135 135
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame00592.png.face0.png 1 0 0 127 127
positives/JohnCleese/John_Cleese_Carefully_Considers_Your_Futile_Comments.flv.frame088.png.face0.png 1 0 0 109 109
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame01035.png.face0.png 1 0 0 125 125
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame00566.png.face0.png 1 0 0 69 69
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame02013.png.face1.png 1 0 0 40 40
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame01817.png.face1.png 1 0 0 134 134
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame01838.png.face0.png 1 0 0 45 45
positives/JohnCleese/John_Cleese_In_Partnership_with_CAA.flv.frame097.png.face1.png 1 0 0 98 98
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame01741.png.face0.png 1 0 0 121 121
positives/JohnCleese/John_Cleese_Carefully_Considers_Your_Futile_Comments.flv.frame071.png.face0.png 1 0 0 109 109
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame01760.png.face0.png 1 0 0 60 60
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame01481.png.face0.png 1 0 0 138 138
positives/JohnCleese/John_Cleese_In_Partnership_with_CAA.flv.frame014.png.face0.png 1 0 0 95 95
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame01882.png.face0.png 1 0 0 122 122
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame02076.png.face0.png 1 0 0 61 61
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame01017.png.face0.png 1 0 0 114 114
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame01661.png.face0.png 1 0 0 86 86
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame00486.png.face0.png 1 0 0 110 110
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame01613.png.face0.png 1 0 0 59 59
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame01825.png.face0.png 1 0 0 43 43
positives/JohnCleese/John_Cleese_In_Partnership_with_CAA.flv.frame268.png.face0.png 1 0 0 83 83
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame01139.png.face0.png 1 0 0 60 60
positives/JohnCleese/John_Cleese_In_Partnership_with_CAA.flv.frame236.png.face0.png 1 0 0 82 82
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame01410.png.face0.png 1 0 0 44 44
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame01447.png.face0.png 1 0 0 57 57
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame02063.png.face0.png 1 0 0 63 63
positives/JohnCleese/JOHN_CLEESE_WCF.flv.frame009.png.face0.png 1 0 0 60 60
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame01643.png.face0.png 1 0 0 134 134
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame01269.png.face0.png 1 0 0 51 51
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame01878.png.face0.png 1 0 0 117 117
positives/JohnCleese/John_Cleese_In_Partnership_with_CAA.flv.frame179.png.face0.png 1 0 0 83 83
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame01631.png.face0.png 1 0 0 55 55
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame00217.png.face0.png 1 0 0 68 68
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame00038.png.face0.png 1 0 0 41 41
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame02039.png.face0.png 1 0 0 44 44
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame00058.png.face0.png 1 0 0 67 67
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame01612.png.face0.png 1 0 0 56 56
positives/JohnCleese/JOHN_CLEESE_WCF.flv.frame193.png.face0.png 1 0 0 66 66
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame02073.png.face2.png 1 0 0 67 67
positives/JohnCleese/JOHN_CLEESE_WCF.flv.frame398.png.face0.png 1 0 0 80 80
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame02105.png.face0.png 1 0 0 119 119
positives/JohnCleese/JOHN_CLEESE_WCF.flv.frame063.png.face0.png 1 0 0 62 62
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame01031.png.face0.png 1 0 0 124 124
positives/JohnCleese/John_Cleese_Carefully_Considers_Your_Futile_Comments.flv.frame167.png.face0.png 1 0 0 110 110
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame00475.png.face0.png 1 0 0 122 122
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame01084.png.face1.png 1 0 0 123 123
positives/JohnCleese/John_Cleese_In_Partnership_with_CAA.flv.frame184.png.face0.png 1 0 0 77 77
positives/JohnCleese/JOHN_CLEESE_WCF.flv.frame251.png.face0.png 1 0 0 87 87
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame01708.png.face0.png 1 0 0 124 124
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame00015.png.face0.png 1 0 0 43 43
positives/JohnCleese/John_Cleese_In_Partnership_with_CAA.flv.frame061.png.face0.png 1 0 0 94 94
positives/JohnCleese/John_Cleese_In_Partnership_with_CAA.flv.frame074.png.face0.png 1 0 0 95 95
positives/JohnCleese/JOHN_CLEESE_WCF.flv.frame601.png.face0.png 1 0 0 166 166
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame01476.png.face0.png 1 0 0 137 137
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame00927.png.face0.png 1 0 0 45 45
positives/JohnCleese/JOHN_CLEESE_WCF.flv.frame373.png.face0.png 1 0 0 168 168
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame01860.png.face0.png 1 0 0 41 41
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame00708.png.face0.png 1 0 0 112 112
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame01467.png.face0.png 1 0 0 129 129
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame01965.png.face0.png 1 0 0 119 119
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame01311.png.face0.png 1 0 0 117 117
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame00814.png.face0.png 1 0 0 48 48
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame02086.png.face0.png 1 0 0 127 127
positives/JohnCleese/JOHN_CLEESE_WCF.flv.frame605.png.face0.png 1 0 0 162 162
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame00692.png.face0.png 1 0 0 111 111
positives/JohnCleese/JOHN_CLEESE_WCF.flv.frame212.png.face0.png 1 0 0 76 76
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame00677.png.face0.png 1 0 0 120 120
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame00051.png.face0.png 1 0 0 65 65
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame00750.png.face0.png 1 0 0 137 137
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame01920.png.face0.png 1 0 0 142 142
positives/JohnCleese/John_Cleese_In_Partnership_with_CAA.flv.frame142.png.face0.png 1 0 0 83 83
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame00223.png.face0.png 1 0 0 57 57
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame01922.png.face0.png 1 0 0 125 125
positives/JohnCleese/John_Cleese_In_Partnership_with_CAA.flv.frame088.png.face1.png 1 0 0 86 86
positives/JohnCleese/JOHN_CLEESE_WCF.flv.frame139.png.face0.png 1 0 0 64 64
positives/JohnCleese/John_Cleese_In_Partnership_with_CAA.flv.frame116.png.face1.png 1 0 0 82 82
positives/JohnCleese/John_Cleese_Carefully_Considers_Your_Futile_Comments.flv.frame092.png.face0.png 1 0 0 106 106
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame00619.png.face0.png 1 0 0 126 126
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame00973.png.face0.png 1 0 0 56 56
positives/JohnCleese/John_Cleese_In_Partnership_with_CAA.flv.frame122.png.face0.png 1 0 0 80 80
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame00682.png.face0.png 1 0 0 106 106
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame02037.png.face0.png 1 0 0 41 41
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame01205.png.face0.png 1 0 0 137 137
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame00430.png.face0.png 1 0 0 128 128
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame00541.png.face0.png 1 0 0 41 41
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame01791.png.face1.png 1 0 0 119 119
positives/JohnCleese/The_Brain.flv.frame003.png.face0.png 1 0 0 57 57
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame01382.png.face2.png 1 0 0 149 149
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame00883.png.face0.png 1 0 0 108 108
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame00110.png.face0.png 1 0 0 46 46
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame01290.png.face0.png 1 0 0 65 65
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame00318.png.face0.png 1 0 0 130 130
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame01341.png.face0.png 1 0 0 121 121
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame01383.png.face0.png 1 0 0 125 125
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame00209.png.face0.png 1 0 0 51 51
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame00071.png.face0.png 1 0 0 128 128
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame01897.png.face0.png 1 0 0 117 117
positives/JohnCleese/John_Cleese_In_Partnership_with_CAA.flv.frame188.png.face0.png 1 0 0 80 80
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame00435.png.face0.png 1 0 0 45 45
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame00878.png.face0.png 1 0 0 112 112
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame00671.png.face0.png 1 0 0 120 120
positives/JohnCleese/John_Cleese_In_Partnership_with_CAA.flv.frame047.png.face0.png 1 0 0 90 90
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame00282.png.face0.png 1 0 0 114 114
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame00494.png.face0.png 1 0 0 115 115
positives/JohnCleese/John_Cleese_In_Partnership_with_CAA.flv.frame092.png.face2.png 1 0 0 94 94
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame01564.png.face0.png 1 0 0 39 39
positives/JohnCleese/The_Brain.flv.frame023.png.face0.png 1 0 0 64 64
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame01367.png.face0.png 1 0 0 125 125
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame01289.png.face0.png 1 0 0 63 63
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame00699.png.face0.png 1 0 0 132 132
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame01806.png.face0.png 1 0 0 120 120
positives/JohnCleese/John_Cleese_In_Partnership_with_CAA.flv.frame023.png.face0.png 1 0 0 90 90
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame00358.png.face0.png 1 0 0 67 67
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame00235.png.face0.png 1 0 0 56 56
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame00033.png.face0.png 1 0 0 45 45
positives/JohnCleese/John_Cleese_Carefully_Considers_Your_Futile_Comments.flv.frame146.png.face0.png 1 0 0 108 108
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame01408.png.face0.png 1 0 0 44 44
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame00858.png.face0.png 1 0 0 117 117
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame02032.png.face0.png 1 0 0 44 44
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame01606.png.face0.png 1 0 0 119 119
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame01566.png.face0.png 1 0 0 41 41
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame01219.png.face1.png 1 0 0 142 142
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame01140.png.face0.png 1 0 0 54 54
positives/JohnCleese/John_Cleese_Carefully_Considers_Your_Futile_Comments.flv.frame196.png.face0.png 1 0 0 106 106
positives/JohnCleese/John_Cleese_Carefully_Considers_Your_Futile_Comments.flv.frame152.png.face0.png 1 0 0 106 106
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame01214.png.face0.png 1 0 0 133 133
positives/JohnCleese/John_Cleese_In_Partnership_with_CAA.flv.frame158.png.face1.png 1 0 0 79 79
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame01696.png.face1.png 1 0 0 120 120
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame01137.png.face0.png 1 0 0 54 54
positives/JohnCleese/John_Cleese_In_Partnership_with_CAA.flv.frame058.png.face0.png 1 0 0 89 89
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame01194.png.face0.png 1 0 0 134 134
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame01987.png.face0.png 1 0 0 125 125
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame00346.png.face0.png 1 0 0 48 48
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame01571.png.face0.png 1 0 0 42 42
positives/JohnCleese/JOHN_CLEESE_WCF.flv.frame100.png.face0.png 1 0 0 101 101
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame00482.png.face1.png 1 0 0 125 125
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame00782.png.face0.png 1 0 0 42 42
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame00311.png.face0.png 1 0 0 113 113
positives/JohnCleese/John_Cleese_Carefully_Considers_Your_Futile_Comments.flv.frame220.png.face0.png 1 0 0 102 102
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame01807.png.face0.png 1 0 0 116 116
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame01498.png.face0.png 1 0 0 144 144
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame00197.png.face0.png 1 0 0 44 44
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame00658.png.face0.png 1 0 0 118 118
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame00265.png.face0.png 1 0 0 127 127
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame00462.png.face0.png 1 0 0 45 45
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame00727.png.face0.png 1 0 0 55 55
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame01928.png.face0.png 1 0 0 45 45
positives/JohnCleese/John_Cleese_Carefully_Considers_Your_Futile_Comments.flv.frame224.png.face0.png 1 0 0 102 102
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame00272.png.face0.png 1 0 0 118 118
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame02084.png.face0.png 1 0 0 122 122
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame00242.png.face0.png 1 0 0 50 50
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame00810.png.face0.png 1 0 0 49 49
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame01865.png.face1.png 1 0 0 119 119
positives/JohnCleese/The_Brain.flv.frame015.png.face0.png 1 0 0 62 62
positives/JohnCleese/John_Cleese_Carefully_Considers_Your_Futile_Comments.flv.frame225.png.face0.png 1 0 0 103 103
positives/JohnCleese/The_Brain.flv.frame031.png.face1.png 1 0 0 46 46
positives/JohnCleese/The_Brain.flv.frame037.png.face0.png 1 0 0 59 59
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame00241.png.face0.png 1 0 0 58 58
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame01402.png.face0.png 1 0 0 43 43
positives/JohnCleese/John_Cleese_on_Creativity.flv.frame01976.png.face1.png 1 0 0 122 122
